,s1_mean,s2_mean,s3_mean,x_mean,y_mean,z_mean,s1_variation,s2_variation,s3_variation,x_variation,y_variation,z_variation,s1_std,s2_std,s3_std,x_std,y_std,z_std,s1_median,s2_median,s3_median,x_median,y_median,z_median,s1_max,s2_max,s3_max,x_max,y_max,z_max,s1_min,s2_min,s3_min,x_min,y_min,z_min,s1_skew,s2_skew,s3_skew,x_skew,y_skew,z_skew,s1_kurtosis,s2_kurtosis,s3_kurtosis,x_kurtosis,y_kurtosis,z_kurtosis,s1_moment,s2_moment,s3_moment,x_moment,y_moment,z_moment,s1_kstatvar,s2_kstatvar,s3_kstatvar,x_kstatvar,y_kstatvar,z_kstatvar,s1_tvar,s2_tvar,s3_tvar,x_tvar,y_tvar,z_tvar,s1_sem,s2_sem,s3_sem,x_sem,y_sem,z_sem,s1_entropy,s2_entropy,s3_entropy,x_entropy,y_entropy,z_entropy,s2_peak_len,s2_peak_prom,s2_peak_width,s2_peak_height,s2_weight_pred_k,x_peak_len,x_peak_prom,x_peak_width,x_peak_height,x_weight_pred_k,y_peak_len,y_peak_prom,y_peak_width,y_peak_height,y_weight_pred_k,z_peak_len,z_peak_prom,z_peak_width,z_peak_height,z_weight_pred_k,s2_peak_len_50_110,s2_peak_len_20_300,x_peak_len_20_150,x_peak_len_50_200,y_peak_len_50_110,y_peak_len_50_200,s2_peak_prom_sit,s2_peak_prom_stand,x_peak_prom_sit,x_peak_prom_stand,y_peak_prom_sit,y_peak_prom_stand,x_y_corr,z_y_corr,x_z_corr,id,Name,Kg,Target
2111,66.28135593,43.06440678,71.12316384,186.7310734,16.98305085,-1001.640678,0.7102540991,0.6963052559,0.6909663622,1.391936103,8.996014686,-0.1831440808,47.07660475,29.98597278,49.14371379,259.9177227,152.7797748,183.4445612,71,49,76,177,7,-985,181,123,204,2479,1032,-11,-10,-13,-9,-933,-1303,-2215,-0.001879831025,-0.1042429687,0.00387537312,4.064431057,-0.7065005359,-1.849372487,-0.8034403669,-0.6854049734,-0.5094392985,33.01906328,24.05481439,18.24354162,2216.206715,899.1585636,2415.104605,67557.22259,23341.6596,33651.90705,6665.732109,1205.677928,9864.534457,181607614.1,16129754.52,26047818.26,2218.713736,900.1757113,2417.836623,67633.64479,23368.06419,33689.97481,1.583357562,1.008537405,1.652881963,8.741979038,5.1385399,6.169908277,0,0,0,0,0,6.768520229,8,249,26.6365597,240.5,5052.374893,8,4725,7.934394915,3431.5,33142.47,8,1747,8.386194155,1005,22629.73601,3,4149,2.362048506,1645,28819.35383,1,0,29,6,3,3,0,0,0,0,0,0,-0.1489958545,-0.2151022323,-0.2632500502,user_2214,i,84,Mixed walking
2112,57.26906318,26.4912854,55.83224401,193.6797386,12.03485839,-983.7298475,0.7697535305,1.111088387,0.8544640347,0.7445569676,10.625215,-0.08120571156,44.08306357,29.43415957,47.70664448,144.2055988,127.8729578,79.88448224,58,27,57,187,9,-981,157,104,185,2395,751,-415,-8,-13,-9,-474,-1151,-2117,0.143400147,0.561432091,0.6445130205,8.820148353,-0.8162979348,-4.671584638,-1.006076558,-0.7804211426,-0.2302333838,129.4849939,26.05294642,102.4018126,1943.316494,866.3697498,2275.923928,20795.25473,16351.49334,6381.530503,4102.164924,1000.843208,10028.19185,62276414,8214586.55,4656662.773,1945.435705,867.3145368,2278.405851,20817.93222,16369.32485,6388.489643,1.455751012,0.9720015829,1.575412195,4.762088415,4.222737092,2.638018014,0,0,0,0,0,6.819040965,9,310,18.91515152,303,5650.783275,9,3763,9.669274594,2709,39842.27012,9,1933,9.865997967,1065,40132.9174,1,5240,24.75736974,314,0,0,0,32,8,3,3,0,0,0,0,0,0,-0.06966667957,-0.1395946104,-0.7532188085,user_2215,i,84,Mixed walking
2113,55.16766467,20.4251497,45.93213573,197.3073852,35.57684631,-1003.510978,0.6779010219,1.109173267,0.7695318168,1.257820399,6.370372466,-0.2917576186,37.39821626,22.65503003,35.34623985,248.177254,226.6377622,292.7819732,60,14,45,187,15,-983,123,68,121,2600,2155,-128,-10,-10,-9,-853,-1026,-5106,-0.2699095148,0.394722124,0.1040248027,5.460500699,4.247811198,-10.94098899,-1.201775691,-1.3501994,-1.282571129,53.60358965,38.4966413,152.049326,1398.626579,513.2503855,1249.356672,61591.94943,51364.67523,85721.28381,3132.268203,342.9811324,2245.102992,425233417.1,215383843.5,2282094998,1401.423832,514.2768862,1251.855385,61715.13333,51467.40458,85892.72638,1.672499076,1.013163743,1.580731901,11.09882421,10.13554885,13.09360789,0,0,0,0,0,6.189468472,8,318.5,18.48385846,311.5,8200.831704,9,3735,10.39309237,2387,49811.73711,8,1689.5,8.233725299,1052,14239.82868,3,2792,14.48007723,249,7064.057301,0,0,19,3,2,2,0,0,0,0,0,0,0.4250403046,-0.4966718227,-0.3195235452,user_2216,i,84,Mixed walking
2114,43.24697337,18.86561743,46.09927361,181.7917676,8.175544794,-983.3728814,0.7560675194,1.039552077,0.7696537074,0.4453936947,14.67332444,-0.05158742784,32.69763187,19.61179179,35.48047684,80.96890701,119.9624212,50.72967755,48.5,22,55,183,11,-983,131,82,154,1057,927,-566,-10,-13,-11,-222,-769,-1717,0.2071888158,0.7713626528,0.3836936153,3.793770176,0.05191449698,-5.87629738,-0.3387883625,0.5291455354,0.1079534198,50.98975939,19.75121132,115.6460804,1069.13513,384.6223772,1258.864237,6555.963903,14390.9825,2573.500185,2309.456021,455.2814346,4064.177453,2773947.328,5486166.586,949008.128,1070.431051,385.0885861,1260.390133,6563.910526,14408.42612,2576.619579,1.138385422,0.6827949487,1.235271648,2.818975508,4.176555417,1.766180671,0,0,0,0,0,6.715345028,8,299.5,25.20895563,293.5,8369.224512,8,4271,8.232708056,3046.5,45809.16037,8,2588.5,7.889865508,1661.5,8537.433853,2,2822.5,10.90941081,241.5,51701.89246,0,0,28,5,3,3,0,0,0,0,0,0,0.2629989251,0.02498474027,-0.04437025011,user_2217,i,84,Mixed walking
2115,72.13466042,40.59250585,75.54098361,185.9285714,11.39578454,-992.2107728,0.5619695478,0.7168555438,0.5539726535,0.659816455,8.553545356,-0.1164929375,40.5374825,29.09896286,41.84763913,122.6787309,97.47435996,115.5855476,84,48,83.5,183,9,-983,137,95,144,888,817,-126,-12,-13,-13,-804,-527,-1971,-0.6073435242,-0.2045278988,-0.5248018072,-0.5321629354,1.455492148,-2.012980887,-0.8340165888,-1.325633277,-0.8947999697,27.17914897,20.51569624,30.80389635,1643.287487,846.7496394,1751.224901,15050.07101,9501.250849,13360.01881,3701.135727,567.5237759,3983.751189,7784013.444,2393814.488,6896000.427,1645.213967,847.7423119,1753.27792,15067.7147,9512.389478,13375.6812,1.387976965,0.9963295119,1.432835874,4.200439743,3.337458519,3.957573772,0,0,0,0,0,6.74308228,9,300,20.99245283,294,7319.766621,9,4329,8.185245957,2945,38495.91431,9,1692,7.762821533,1227,19763.9261,1,3708,15.91164209,638,0,0,0,29,5,4,2,0,0,0,0,0,0,-0.2145446435,-0.04034804363,-0.3427184571,user_2218,i,84,Mixed walking
2116,86.26746507,47.0998004,83.46706587,205.4411178,27.14371257,-990.0419162,0.6340231222,0.7420015024,0.6809718273,1.364081771,4.427252255,-0.1579147119,54.69556755,34.94812266,56.83872037,280.2384838,120.1720627,156.342184,112,59,100,173,9,-985,161,111,189,2074,763,-165,-10,-9,-9,-655,-673,-2559,-0.6835707738,-0.2671036642,-0.2622195571,4.322445548,1.747871154,-3.144938781,-1.080958278,-1.276015053,-1.050171204,25.32611075,14.34228182,45.03708899,2991.605109,1221.371277,3230.640133,78533.60781,14441.32466,24442.87848,16510.53185,2165.366855,19902.2057,339729539.7,6869553.278,56652112.84,2997.588319,1223.81402,3237.101413,78690.67503,14470.20731,24491.76424,2.446060142,1.562927559,2.54190485,12.53264599,5.374258024,6.991835021,0,0,0,0,0,6.204401696,5,292,29.63739837,291,5014.545455,5,4337,8.55970371,3002,41875.04519,5,1819,10.12305077,1136,18290.002,0,0,0,0,0,1,0,19,3,2,2,0,0,0,0,0,0,-0.05666917779,-0.1689170239,-0.3383117756,user_2219,i,84,Mixed walking
2117,46.7125,22.12625,49.64375,219.77,38.07,-999.2575,1.022573373,1.357679365,1.0193472,1.218474211,4.174225359,-0.1454008925,47.7669587,30.04035304,50.60421757,267.7840774,158.9127594,145.2929324,38,9,41,187,19,-983,171,111,201,1661,1112,-99,-11,-10,-9,-712,-864,-1647,0.5236512035,1.058330571,0.7660766161,2.171707006,0.5388909021,-0.03025487617,-1.00153743,-0.1240761763,-0.3778952864,10.06864609,14.17434628,9.00879011,2281.682344,902.4228109,2560.786836,71708.3121,25253.2651,21110.03619,6522.020457,1919.044047,13359.32959,78043430.96,12972493.28,6169467.578,2284.538016,903.5522513,2563.991826,71798.05967,25284.87119,21136.45676,1.689873522,1.062751295,1.790248525,9.473519652,5.621929294,5.14009445,0,0,0,0,0,6.673356373,8,339,20.72411193,333,5196.353414,8,4453.5,11.07721304,3029,77116.45568,8,2433.5,16.74024928,1055.5,832145.5156,0,0,0,0,0,1,0,28,5,5,4,0,0,0,0,0,0,-0.01290736339,-0.01527008488,-0.3506339424,user_2220,i,84,Mixed walking
2118,82.48945616,42.65038846,81.81798002,178.6981132,7.850166482,-985.8324084,0.3092337907,0.6043760235,0.3827058733,0.04695239592,1.449074878,-0.0411803555,25.50852722,25.77687218,31.3122215,8.390304562,11.37547904,40.59692904,86,47,79,177,7,-983,134,94,149,245,21,-933,24,-5,25,160,-222,-1834,0.02276251669,-0.09104016666,0.1595450662,1.323702235,-18.28890699,-20.2634392,-1.177447469,-1.262183005,-1.13756785,7.377868262,367.0312218,419.9698041,650.684961,664.4471391,980.455215,70.39721065,129.4015233,1648.110648,387.6326639,362.4513541,922.8900875,51.85623511,6896.488858,1279206.279,651.4079443,665.1854137,981.5446097,70.47542977,129.5453028,1649.941882,0.8502842407,0.8592290725,1.043740717,0.2796768187,0.3791826345,1.353230968,6.754310914,0,6.728248469,6.802422266,0,6.802825418,9,322,16.63931104,335,5836.368896,9,4554,8.302936772,3375,45864.03699,9,2014,8.278972215,1294,22717.75282,1,2984,3.98851733,402,0,0,0,33,2,0,0,0,0,0,0,0,0,-0.255884701,0.9402659856,-0.3643881437,user_2221,i,84,Mixed walking
2119,47.08497537,19.94458128,49.16625616,193.7512315,8.113300493,-982.3583744,0.7138577853,1.364081321,0.7979223086,0.6301421901,4.316118731,-0.04468560825,33.61197624,27.20603078,39.23085262,122.0908254,35.01796823,43.89728148,35,5,38,187,7,-983,178,128,216,1188,279,-607,-7,-13,-7,-659,-273,-1239,1.225909915,1.56650488,1.896850961,2.683166861,1.321423596,1.25002632,2.24686302,2.647369271,4.769743566,39.47913701,31.85202471,24.9128125,1129.764947,740.168111,1539.059797,14906.16964,1226.258099,1926.971321,6712.974275,3153.262888,19863.12866,11419800.85,63072.39396,123820.4359,1131.157998,741.0807721,1540.957528,14924.54963,1227.770131,1929.347365,1.180276121,0.9553329521,1.377581557,4.287188732,1.229647178,1.541442037,0,0,0,0,0,6.698472667,9,335,18.14301865,329,5802.789895,9,4713,7.822040021,3382,42442.40002,9,2288,7.877101914,1491,21991.4222,2,2447.5,2.295168043,391.5,8291.799318,1,0,27,2,1,1,0,0,0,0,0,0,-0.03099292347,0.09645718133,-0.6300129655,user_2222,i,84,Mixed walking
2120,49.99875,11.03625,46.635,188.7425,8.69,-979.8375,0.4188415818,1.20731441,0.404658631,0.02936033242,1.172656239,-0.05184677388,20.94155554,13.32422365,18.87125526,5.541542542,10.19038272,50.8014133,47,7,45,189,7,-981,101,53,100,201,21,25,10,-9,3,111,-177,-1081,0.6108374547,1.436755422,0.4850846425,-6.683709513,-15.03800678,19.31806365,-0.03505298393,1.431957251,0.4787362423,94.67821273,272.7383328,379.7160011,438.5487484,177.5349359,356.124275,30.70869375,103.8439,2580.783594,474.7472602,135.9633397,395.0244771,114.675025,3726.542352,3197933.833,439.0976205,177.7571324,356.5699875,30.74712766,103.9738673,2584.013611,0.7408589782,0.4713771478,0.6676170192,0.1960456824,0.3605098253,1.797224809,6.597123925,0,6.599980915,6.684144408,0,0,9,339,18.81410256,334,6846.665756,9,4927,8.011405184,3601,47087.42487,9,1926,8.376753521,1305,22264.97358,2,4961.5,84.84433132,380,949830.2997,0,0,29,1,0,0,0,0,0,0,0,0,0.6224526565,-0.9096919109,-0.6985717481,user_2223,i,84,Standing
2121,51.55125,11.10625,52.08875,186.3275,7.2125,-982.565,0.0998249847,0.347672874,0.1134931234,0.01346303784,0.2976852227,-0.003151028458,5.146102743,3.861341857,5.911714932,2.508534184,2.147054669,3.096090276,52,11,52,187,7,-983,69,20,68,193,13,-976,34,-2,34,179,1,-1020,-0.3252579764,-0.2367885687,-0.4632004857,-0.09187174218,0.01835082779,-4.674329932,0.3305232372,0.005956685471,0.03719244655,-0.1868036737,0.001064371843,52.64819774,26.48237344,14.90996094,34.94837344,6.29274375,4.60984375,9.585775,2.053666395,0.5602240436,3.125946085,0.09018919135,0.05342189959,6.315957064,26.51551783,14.92862171,34.99211358,6.300619524,4.615613267,9.597772215,0.1820560279,0.1366044551,0.2091414401,0.08874555992,0.07595733397,0.1095318003,6.679545796,0,6.678011876,6.684521056,6.637887454,6.684606787,8,287,21.68708949,279,5704.845076,8,4462.5,7.389959096,3208.5,30684.70984,8,1801.5,9.851207912,1091.5,23044.44328,2,2756,16.5850405,341,49180.43337,0,0,28,0,0,0,0,0,0,0,0,0,-0.01709885508,0.05303705476,-0.004823509265,user_2224,i,84,Standing
2122,72.18201998,26.70477248,68.37513873,184.5005549,9.219755827,-982.409545,0.3495427744,0.7672558042,0.3545810368,0.02134921247,0.3064486895,-0.0185832902,25.23070352,20.48939168,24.24452758,3.938941547,2.825382091,18.25640167,60,17,59,185,9,-983,136,82,136,197,19,-638,32,-5,19,171,3,-1124,0.8462039288,0.9780441586,0.8761825282,-0.03730510862,0.499601433,13.6569308,-0.6279998155,-0.3933454085,-0.06543764603,0.4075155582,0.582783833,287.0371427,636.5884004,419.8151715,587.7971178,15.51526051,7.982783958,333.2962019,619.5226113,315.5928131,745.1227021,0.646212568,0.1835321542,35834.37317,637.2957208,420.2816328,588.4502257,15.53249969,7.991653718,333.666531,0.8410234508,0.6829797227,0.8081509195,0.1312980516,0.09417940302,0.6085467223,6.74608957,0,6.743994689,6.803277244,6.756521944,6.803314333,8,492.5,4.156686224,484.5,2333.217457,8,5393.5,7.843800359,4355.5,47839.24263,9,2886,10.01122621,1503,32300.82516,4,5600.5,2.299070499,2081,14494.33243,0,0,32,0,0,0,0,0,0,0,0,0,-0.02723678817,-0.1183633876,-0.2227799358,user_2225,i,84,Standing
2123,106.1956088,55.81037924,96.49700599,183.6387226,10.65269461,-982.6526946,0.1295836129,0.2182425486,0.2106452545,0.02443734598,0.253570744,-0.005594567598,13.76121066,12.1801994,20.32663638,4.487642999,2.701211698,5.497516925,109,59,100,183,11,-983,132,78,132,210,19,-915,74,26,51,175,3,-1015,-0.1451776079,-0.1510097442,-0.1232537071,1.039743011,0.06458925475,6.390607607,-1.26924183,-1.195611322,-1.303524554,3.696013817,-0.2343176828,94.21507893,189.3709188,148.3572575,413.1721467,20.13893969,7.296544635,30.22269234,52.54472381,35.51654471,238.3303259,4.654227373,0.1890914499,177.1737038,189.7496607,148.6539721,413.998491,20.17921756,7.311137725,30.28313772,0.6154200498,0.544715077,0.9090348142,0.2006934961,0.1208018595,0.245856431,6.208114977,6.192153254,6.193924042,6.216309851,6.18359711,6.216590257,7,629,3.646009036,622,2516.360936,7,5349,7.727527466,4233,36787.60589,7,4129,10.14195183,1846,204960.215,3,9172,11.78228503,228,99341.83545,0,0,20,1,0,0,0,0,0,0,0,0,0.4918589727,-0.09241730035,-0.1316441948,user_2226,i,84,Standing
2124,43.275,9.1825,36.28875,188.43,13.9,-980.6375,0.5391340996,1.166489316,0.5545794151,0.04180769147,1.892206003,-0.0168772724,23.33102816,10.71128815,20.12499375,7.877823303,26.30166345,16.55048621,48,7,41,187,15,-983,84,37,68,245,228,-812,-9,-8,-9,158,-218,-1059,-0.6570552225,0.5541621704,-0.6254459589,1.534833838,0.1551467393,6.074085472,-0.5590993311,-0.8064452563,-0.6305827117,8.027866113,48.41424517,52.79445993,544.336875,114.7316938,405.0153734,62.0601,691.7775,273.9185937,536.0979706,19.72092624,282.0421577,48.56841804,30345.43529,5171.167872,545.0181477,114.8752879,405.5222763,62.13777222,692.6433041,274.2614205,0.8253924428,0.3789381346,0.7119710987,0.2786973543,0.9304859645,0.5855141123,0,0,0,6.683753959,0,6.684464027,13,583,4.055953036,576,2781.635156,13,5766,7.903398089,4675,56938.52401,12,3777,9.801792542,1985.5,43118.6805,2,9183.5,12.88107361,2151,197575.5009,0,0,30,3,1,1,0,0,0,0,0,0,-0.4787382643,-0.06443465961,0.09864585712,user_2227,i,84,Standing
2125,56.17875,13.74625,49.49,185.875,13.465,-982.54,0.0746060827,0.2844529411,0.0996929032,0.01303946737,0.1726403354,-0.005787292696,4.191276469,3.910161242,4.93380178,2.423710998,2.324602116,5.686246565,56,13.5,49,185,13,-983,71,28,68,193,23,-948,42,3,35,177,7,-1077,0.2165683254,0.2371311117,0.2637499664,-0.04566413563,0.1035844537,-11.11748289,0.157349519,0.04978679737,-0.2615820946,0.3680018115,0.3876640572,191.8219188,17.56679844,15.28936094,24.3424,5.874375,5.403775,32.3334,0.8364326145,0.601985634,1.293852434,0.1026775245,0.08760755232,254.8759223,17.58878442,15.30849656,24.37286608,5.881727159,5.410538173,32.37386733,0.1482767026,0.1383315607,0.1745453597,0.08574473132,0.08223851115,0.2011649427,6.681835649,6.643229056,6.679664031,6.684526689,6.669546877,6.684595323,13,582,4.061236189,575,2273.02418,13,5552,8.142191486,4325,61433.54505,13,3567,10.60796535,1856,68375.38841,4,7006.5,33.04392734,1363,1926755.904,0,0,29,0,0,0,0,0,0,0,0,0,0.0342774917,-0.2389800026,-0.06258245313,user_2228,i,84,Standing
2126,54.5525,12.8225,48.1075,185.85,12.905,-982.29,0.06614975684,0.2747731593,0.0840733212,0.01334094837,0.1676525456,-0.00353805827,3.60863461,3.523278835,4.0445573,2.479415254,2.1635561,3.475399258,55,13,48,185,13,-983,67,22,60,193,19,-923,42,3,35,177,7,-991,-0.1263610285,-0.0530846811,-0.1086238079,-0.03085183486,-0.02419782684,7.197053352,0.03895017411,0.0907524787,-0.08682812398,0.003497125117,-0.1880864676,111.8836806,13.02224375,12.41349375,16.35844375,6.1475,4.680975,12.0784,0.4343843841,0.4047621,0.6431301298,0.09512010506,0.04986998672,20.897752,13.03854193,12.42903004,16.3789174,6.155193992,4.686833542,12.0935169,0.1276643153,0.1246446451,0.1430861515,0.08771540623,0.07654111266,0.1229507874,6.682412796,6.644827536,6.681054293,6.684522717,6.670338361,6.684605414,13,593,3.615091463,585,2378.730183,14,5238,8.284161012,4163,52572.61629,12,3459,10.76675858,1690,54339.47504,4,4850,3.456468416,1212,60825.36132,0,0,29,0,0,0,0,0,0,0,0,0,0.03183048697,-0.01829311775,-0.09440686684,user_2229,i,84,Standing
2127,58.27875,15.68125,53.46,185.0675,13.035,-982.58,0.1112799474,0.3110869415,0.1479200574,0.0152166337,0.1691034074,-0.003581060809,6.485256235,4.878232102,7.90780627,2.816104357,2.204262915,3.518678729,59,16,54,185,13,-983,75,28,72,195,19,-923,41,1,29,177,7,-1015,-0.3481969829,-0.1995067417,-0.4420324335,0.1873364802,0.2007266319,4.094405198,-0.2140546908,-0.1694686029,-0.08692081331,0.08582573115,-0.0559041038,118.3309515,42.05854844,23.79714844,62.5334,7.93044375,4.858775,12.3811,3.968232693,1.302153747,9.397620479,0.1648090023,0.0576555603,23.20147264,42.11118742,23.8269321,62.61166458,7.940369212,4.86485607,12.39659574,0.2294318728,0.1725794458,0.2797580754,0.09962661047,0.07798121625,0.124481905,6.678301709,6.631988302,6.673300035,6.684496051,6.670272838,6.684605283,13,501,4.835404584,494,2371.000788,13,5136,6.809816262,4239,41577.76318,12,3055,9.146612627,1736,46066.80827,3,4656,2.427725461,856,22902.02683,0,0,29,0,0,0,0,0,0,0,0,0,0.003646836767,-0.02639215377,-0.08157762971,user_2230,i,84,Standing
2128,53.005,11.935,47.545,185.96,13.14,-981.925,0.1016235265,0.392064696,0.1510742455,0.03150930827,0.2025039652,-0.01699610434,5.386555022,4.679292147,7.182825001,5.859470966,2.660902103,16.68889975,53,12,46,187,13,-983,67,24,62,214,27,-776,38,-1,31,121,-5,-1075,-0.0775172173,-0.1142926334,0.06058990408,-6.255431451,-0.892584275,8.395880005,-0.6195067289,-0.5427430719,-1.030570507,75.33445638,12.52108856,118.2547498,29.014975,21.895775,51.592975,34.3334,7.0804,278.519375,2.931495919,1.762586836,6.498873032,230.762373,1.842262913,23614.64482,29.08769424,21.95065163,51.7222807,34.41944862,7.098145363,279.2174185,0.2696650433,0.2342576126,0.3595910201,0.2933404533,0.133211724,0.8354900037,5.986265699,0,5.980000442,5.99092739,0,5.991312284,13,496,4.260338008,491,2134.927398,13,5093,7.729790457,4151,65728.21609,12,3206.5,9.889945902,1790.5,55587.89056,5,4703,2.399181262,1387,1333843.306,0,0,14,1,0,0,0,0,0,0,0,0,-0.3357218472,0.3746999795,-0.7888176722,user_2231,i,84,Standing
2129,55.18,13.83625,51.05875,185.51,12.555,-982.215,0.1119423969,0.3592452579,0.1542461216,0.01606337182,0.1825343518,-0.004056332507,6.176981463,4.9706072,7.875614163,2.979916106,2.291718787,3.984190633,56,14,52,185,13,-983,71,28,72,193,19,-933,36,-1,31,177,5,-1013,-0.5214712383,-0.2236985454,-0.5581125674,0.1028330481,0.08304283951,4.21815364,-0.2123841817,-0.1802724405,-0.3286067611,-0.1962464059,-0.04096503335,69.17884883,38.1551,24.70693594,62.02529844,8.8799,5.251975,15.873775,3.268890446,1.395326582,8.075976669,0.1786568947,0.0678831035,22.55926361,38.20285357,24.73785826,62.1029271,8.891013767,5.258548185,15.89364205,0.2185258954,0.1758474419,0.2786192005,0.1054218536,0.08107518259,0.1409505323,6.678184281,0,6.672230707,6.684482767,6.667744133,6.684603452,13,452,5.180120291,444,2526.793792,13,5056,7.640072193,4118,44390.75078,13,2976,9.390875916,1665,29994.45768,3,4048,2.567456115,644,4123164.352,0,0,28,0,0,0,0,0,0,0,0,0,0.01858948433,0.04647262291,-0.02571898213,user_2232,i,84,Standing
2130,56.58375,14.3225,52.04875,185.0925,12.665,-982.39,0.09409561347,0.2949108084,0.1166118986,0.01584056221,0.1661451154,-0.005334202474,5.324282669,4.223860053,6.069503558,2.931969261,2.104227887,5.240267169,56,14,51,185,13,-983,71,28,69,195,21,-927,42,3,37,175,5,-1036,0.3966862216,0.4683691409,0.466453041,-0.03000671819,0.157507969,2.657772286,-0.2952562864,0.3127593345,-0.4569658589,0.1234377087,0.5180694778,78.98096084,28.34798594,17.84099375,36.83887344,8.59644375,4.427775,27.4604,1.72065948,0.9249698797,2.62973983,0.197148891,0.06203491325,76.80898179,28.38346527,17.8633229,36.88497966,8.607202753,4.433316646,27.49476846,0.1883595806,0.1494294269,0.2147236004,0.1037256161,0.07444223134,0.1853873258,6.680222789,6.641181203,6.677898755,6.68448623,6.670700769,6.684597428,13,503,4.279223744,498,2277.233215,13,5125,7.709163593,4192,36797.72045,13,3078,9.467773573,1743,35290.09223,2,6412,32.25936785,1109.5,504167.1789,0,0,28,0,0,0,0,0,0,0,0,0,-0.02172166563,-0.08258578296,-0.02515083298,user_2233,i,84,Standing
2131,56.41716329,18.7079857,52.39928486,185.2860548,11.5363528,-989.9010727,0.3304275179,0.5063999786,0.3419349352,0.0520201239,0.7655512389,-0.1310141852,18.64178323,9.473723556,17.91714607,9.63860353,8.83166918,129.6910824,62,20,59,185,13,-983,79,39,76,312,19,-769,-3,-9,-1,95,-126,-3472,-1.909113321,-0.9734836364,-1.518710697,5.067174248,-12.03996908,-17.49203383,2.559260692,0.6994982542,1.369211208,100.2494017,168.9801475,322.3456725,347.5160821,89.75143802,321.0241234,92.902678,77.9983805,16819.77686,659.8532152,26.05028238,416.0316954,1058.125893,1247.214148,110021003.4,347.9307791,89.85853997,321.4072071,93.01354038,78.09145733,16839.8482,0.6439697161,0.3272643498,0.6189375409,0.332960034,0.3050849494,4.480104103,0,0,0,6.73092268,0,6.726810601,13,457,5.41831219,450,2793.066188,13,5377,6.182694694,4487,37354.63968,13,2937,8.192508786,1608,28628.46819,2,8446,88.8151797,1047.5,476880.1599,0,0,30,2,0,0,0,0,0,0,0,0,-0.6702720839,0.8746680238,-0.7833352524,user_2234,i,84,Standing
2132,62.20819491,27.41417497,55.20819491,182.9468439,14.4772979,-982.8161683,0.3678475444,0.5103197163,0.3743791531,0.02374288458,0.1570029041,-0.00852079171,22.88313174,13.98999399,20.66879725,4.343685799,2.272977812,8.374371859,69,31,60,183,15,-983,92,52,88,201,19,-833,-6,-13,-6,171,5,-1052,-1.826558512,-1.18847912,-1.461588007,1.113393841,-0.1459228786,11.37917052,2.163419877,0.4545005214,1.456350673,1.890994173,0.1648320205,234.714944,523.637718,195.719932,427.1991798,18.86760632,5.166428136,70.13010403,1270.578227,104.6072114,701.973444,1.541584595,0.06428074256,1296.43584,524.2182476,195.9369164,427.6727931,18.88852384,5.172155883,70.20785359,0.7619249444,0.4658158472,0.6881956708,0.144628917,0.07568188277,0.2788360827,0,0,0,6.80544305,6.793111976,6.805684964,9,426,5.857397504,420,2699.995049,10,4933.5,6.398180057,4159,37470.40356,10,2637,8.380602459,1501.5,26636.67235,2,6393.5,2.277633334,3106,18802.75549,0,0,30,1,0,0,0,0,0,0,0,0,-0.1024170104,-0.2192893892,-0.0774244333,user_2235,i,84,Standing
2133,71.76367615,33.29978118,64.79868709,180.6630197,13.66083151,-983.2363239,0.05208346708,0.117814716,0.07160803389,0.01421987785,0.1551310829,-0.002282872403,3.737701064,3.923204262,4.640106581,2.569006071,2.119219585,2.24460307,72,33,65,181,13,-983,83,44,77,187,19,-979,58,19,52,173,9,-989,-0.2636502299,-0.1194842012,-0.2645822562,-0.04302936896,-0.003865210528,-0.2866748179,0.5534527148,0.1495197433,-0.3421291418,-0.329719009,-0.3195397849,-0.3322991153,13.97040924,15.39153168,21.53058909,6.599792194,4.49109165,5.038242941,1.100652068,1.124265699,1.695756667,0.1605312619,0.07479086092,0.09340651225,14.00104611,15.42528504,21.57780529,6.614265423,4.500940535,5.049291719,0.1750338892,0.1837208724,0.2172928994,0.1203047318,0.09924154975,0.1051131694,6.123318584,6.117655899,6.12209733,6.124582259,6.112513671,6.124680786,4,262.5,18.42346085,257,4474.784483,4,3613,9.378066987,2625,33567.53239,4,1834.5,7.971486316,1155.5,7904.626352,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,-0.02179705955,0.04387116571,0.0256545956,user_2236,i,84,Standing
